user_id,score0,score1,score2
1250,0T2z 0 3,NA,NA
4150,0T2z 0 3,NA,NA
320,0T2z 0 5,NA,NA
3899,0T2z 0 4,NA,NA
1403,0T2z 0 4,NA,NA
314,0T2z 0 5,NA,NA
3577,0T2z 0 5,NA,NA
1559,0T2z 0 5,NA,NA
2041,0T2z 0 6,NA,NA
1170,0T2z 0 6,NA,NA
2428,0T2z 0 7,NA,NA
4161,0T2z 0 7,NA,NA
1357,0T2z 0 7,NA,NA
803,0T2z 0 7,NA,NA
2525,0T2z 0 8,NA,NA
850,0T2z 0 9,NA,NA
313,0T2z 0 8,NA,NA
72,0T2z 0 10,NA,NA
1384,0T2z 0 10,NA,NA
3901,0T2z 0 9,NA,NA
4436,0T2z 0 9,NA,NA
1505,0T2z 0 9,NA,NA
2767,0T2z 0 9,NA,NA
2057,0T2z 0 9,NA,NA
3991,0T2z 0 9,NA,NA
4125,0T2z 0 15,NA,NA
2761,0T1z 0 1,NA,NA
1052,0T1z 0 1,NA,NA
1255,0T1z 0 1,NA,NA
3854,0T1z 0 1,NA,NA
865,0T1z 0 1,NA,NA
3136,0T1z 0 1,NA,NA
3141,0T1z 0 1,NA,NA
2456,0T1z 0 1,NA,NA
2076,0T1z 0 1,NA,NA
2422,0T1z 0 1,NA,NA
857,0T1z 0 1,NA,NA
4001,0T1z 0 1,NA,NA
3728,0T1z 0 1,NA,NA
2670,0T1z 0 1,NA,NA
2214,0T1z 0 1,NA,NA
2017,0T2z 0 11,NA,NA
793,0T2z 0 12,NA,NA
3903,0T1z 0 1,NA,NA
1754,0T1z 0 1,NA,NA
3358,0T1z 0 1,NA,NA
3511,0T1z 0 1,NA,NA
3172,0T1z 0 1,NA,NA
3211,0T1z 0 1,NA,NA
1758,0T1z 0 1,NA,NA
3222,0T1z 0 1,NA,NA
2073,0T1z 0 1,NA,NA
3361,0T1z 0 1,NA,NA
2627,0T1z 0 1,NA,NA
7613,0T1z 0 1,NA,NA
173,0T1z 0 1,NA,NA
2633,0T1z 0 1,NA,NA
2046,0T1z 0 1,NA,NA
3916,0T1z 0 1,NA,NA
3037,0T1z 0 2,NA,NA
2493,0T1z 0 2,NA,NA
2649,0T1z 0 2,NA,NA
3038,0T1z 0 2,NA,NA
3220,0T1z 0 2,NA,NA
3923,0T1z 0 3,NA,NA
4137,0T1z 0 3,NA,NA
4003,0T1z 0 3,NA,NA
4433,0T1z 0 3,NA,NA
776,0T1z 0 2,NA,NA
2840,0T1z 0 2,NA,NA
1502,0T1z 0 2,NA,NA
3213,0T1z 0 2,NA,NA
3188,0T1z 0 6,NA,NA
4448,0T0z 0 0,NA,NA
2463,0T0z 0 0,NA,NA
2845,0T0z 0 0,NA,NA
4119,0T1z 0 4,NA,NA
1479,0T1z 0 7,NA,NA
